id_text;document;sent_id;sentence;mdd_phrase_mdd_sentence;mdd_phrase_mhd_sentence
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;34;elle leur demande de prendre des affaires d- du bébé-Moïse.;2.5;1.9
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;35;je ne. connais pas les noms.;2.142857142857143;1.1428571428571428
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;36;ça c'est -phine. et la petite s'appelle Victoria.;3.090909090909091;1.6363636363636365
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;37;aidez-moi les enfants.;2.25;1.25
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;38;oh la. la mémé.;1.8;1.4
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;39;parce que il veut à manger.;1.8333333333333333;1.3333333333333333
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;40;non non.;1.0;1.0
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;41;non non m- non il mange le biberon.;1.875;1.375
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;42;elle prend le biberon lui met dans la bouche.;2.111111111111111;1.8888888888888888
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;43;le bébé la maman voit un bébé avec une couche.;2.4;1.7
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;44;et c'est Joseph-. qui a trouvé pour le bébé.;2.5;1.7
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;45;là c'est pareil regarde jaune jaune rose rose.;2.5555555555555554;1.2222222222222223
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;46;en fait euh.;1.3333333333333333;1.3333333333333333
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;47;ils sortent des canapés euh.;1.8;1.4
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;48;oh c'est déjà.;1.75;1.0
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;49;il xxx il sort du camion un grand tapis.;2.5555555555555554;1.3333333333333333
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;50;et Joséphine porte la valise de Bébé-Moïse.;2.0;1.5714285714285714
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;51;/de et/ Ludovic.;2.25;1.5
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;52;paq- de Bébé-Moïse.;2.0;1.3333333333333333
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;53;hum dans hum où on fait cuire le riz. de l'eau. et elle le met dans l'aquarium.;3.5238095238095237;3.5714285714285716
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;54;à eux.;1.0;1.0
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;55;où il y a l'aquarium.;2.0;1.1666666666666667
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;56;elle le met dans l'aquarium.;2.1666666666666665;1.3333333333333333
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;57;et puis elle dit regarde mon poisson il nage.;2.3333333333333335;1.6666666666666667
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;58;papa est allé chercher plein de jus d'orange.;2.0;2.4444444444444446
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;59;pour toute la famille.;1.75;1.0
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;60;le bébé.;1.0;1.0
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;61;boit pas de jus d'orange.;2.3333333333333335;1.6666666666666667
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;62;il a déjà bu son lait.;2.0;1.1666666666666667
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;63;poissons ne boivent pas de jus d'orange.;2.125;1.5
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.66.txt;64;ils n'aiment que l'eau. et voilà.;2.7777777777777777;1.4444444444444444
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;0;ah je me mets là.;1.8;1.0
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;1;xxx celui-ci.;1.5;1.0
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;2;non il est cassé.;1.75;1.0
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;3;tu m'enregistrais.;1.3333333333333333;1.0
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;4;c'est à Kamel.;1.75;1.0
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;5;on l'a déjà vu on l'a pas vu on l'a pas vu. on l'a déjà vu. le docteur.;3.1739130434782608;2.6956521739130435
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;6;le docteur.;1.0;1.0
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;7;une image ça bouge pas.;1.4;1.2
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;8;dernière page.;1.0;1.0
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;9;allez je vais.;2.0;1.3333333333333333
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;10;il était une fois.;1.75;1.0
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;11;Madame A- Am- est tombée.;1.8;1.4
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;12;alors Ludovic et Anaïs.;1.75;1.25
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;13;regardent par en haut de au quatrième étage si elle est là.;4.076923076923077;1.6923076923076923
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;14;ils ne la voient pas.;1.8;1.0
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;15;Madame Adélina.;1.5;1.0
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;16;Madame Adé- Ludovic et Anaïs.;2.6;1.2
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;17;regardent par la fenêtre.;2.5;1.5
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;18;ils ne la voient.;1.75;1.0
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;19;Lu- Ludovic dit vite je vais grimper.;2.0;1.4285714285714286
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;20;Ludovic tape à à la porte quatre fois comme il fait. et une petite voix répondit entre.;4.222222222222222;1.7777777777777777
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;21;il crie il que Madame Adélina est par terre.;3.3333333333333335;1.6666666666666667
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;22;dit /oui ouh/ comment vous êtes tombée?.;3.6666666666666665;1.5555555555555556
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;23;j'ai j'ai sauté de mon lit comme je faisais quand j'étais petite.;3.066666666666667;1.7333333333333334
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;24;Ludovic descenda vite i-. est-ce que vous avez mal quelque part ?;2.1666666666666665;2.25
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;25;oui à ma jambe droite.;2.4;1.6
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;26;Ludovic descenda en courant les escaliers.;2.3333333333333335;1.3333333333333333
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;27;et il dit vite Madame Adélina est tombée de son lit.;2.1818181818181817;1.9090909090909092
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;28;il faut appeler le docteur.;1.8;1.6
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;29;ils voient le docteur arriver.;2.2;1.2
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;30;c'est normal que ils savent avec le petit serpent rouge.;2.6363636363636362;2.0
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;31;ça veut dire que c'est le docteur.;3.0;2.125
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;32;et si.;1.0;1.0
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;33;toutes les voitures avaient ça eh ben alors on se on se reconnaîtrait plus.;3.2142857142857144;1.6428571428571428
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;34;le le docteur rentra dans la chambre les enfants étaient dehors.;2.909090909090909;1.5454545454545454
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;35;comme ils savaient qu'ils allaient déranger le docteur.;2.2222222222222223;1.8888888888888888
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;36;il lui disa.;1.3333333333333333;1.0
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;37;trois jours sans bouger dans votre lit.;2.2857142857142856;1.8571428571428572
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;38;je peux.;1.0;1.0
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;39;plus lire.;1.0;1.0
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;40;je /vais veux/.;1.8;1.0
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;41;rester de trois jours à la maison sans bouger.;3.6666666666666665;1.5555555555555556
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;42;parce laissent le docteur.;1.75;1.25
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;43;ils savent que ils vont déranger.;2.1666666666666665;1.5
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;44;alors elle elle.;1.0;1.3333333333333333
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;45;il dit vous devrez rester trois jours à la maison.;2.5;2.5
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;46;sans bouger la la dame elle était sage comme une image.;2.3636363636363638;1.7272727272727273
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;47;elle a eu beaucoup de chance.;1.8333333333333333;1.5
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;48;elle aurait pu. s- avoir un plâtre.;2.142857142857143;1.5714285714285714
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;49;la fille d'Isabelle.;1.75;1.25
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;50;elle a sauté d'un banc et après on on était obligé de lui mettre un plâtre.;3.3529411764705883;2.0
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;51;est allé chercher la pommade il /l'a la/ sent.;2.8333333333333335;2.5
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;52;il la voit.;1.3333333333333333;1.0
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;53;très il la sent très belle mais Ludovic et non Anaïs et Karim.;2.6153846153846154;2.3076923076923075
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;54;ils croient qu'il qu'elle ne sent pas bon.;3.4;1.7
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;55;qu'elle ne. sent pas bon.;2.0;1.0
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;56;ils ne sentent.;1.3333333333333333;1.0
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;57;ils croient.;1.0;1.0
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;58;pas bon. et Ludovic mis de la pommade sur ses mains.;3.0833333333333335;2.0833333333333335
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;59;il la posa tranqu- tout doucement sur la jambe de Madame de de de Madame Adélina.;2.8125;2.25
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;60;les enfants les trois enfants Ludovic Anaïs et Karim.;2.6666666666666665;1.6666666666666667
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;61;sont allés chercher des fruits.;1.8;1.6
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;62;des pommes des oranges pour pour manger.;2.875;1.5
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;63;ils disent à tout à l'heure Madame Adélina.;2.4444444444444446;1.6666666666666667
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;64;non ils s'en vont pas ils vont aller quelque part.;2.272727272727273;1.6363636363636365
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;65;ils reviennent dans la chambre.;2.2;1.4
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;66;parce vont faire quelque chose et après.;2.0;2.142857142857143
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;67;ils reviennent.;1.0;1.0
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;68;il mit une autre couverture.;2.2;1.4
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;69;et puis comme Madame Adélina veut se faire belle.;2.111111111111111;1.5555555555555556
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;70;elle s- elle prend une glace et un peigne.;2.2222222222222223;1.7777777777777777
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;71;les enfants.;1.0;1.0
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;72;xxx en train de xxx.;2.2;1.8
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;73;Madame Adélina voulait se faire belle.;1.8333333333333333;1.5
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;74;les enfants sont allés manger chez eux ils sont revenus.;2.4;1.6
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;75;Madame Adélina voulait se faire.;1.8;1.4
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;76;elle a pris un peigne une glace et elle se regardait.;3.090909090909091;1.4545454545454546
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;77;et elle se coiffait et elle est elle s'est fait deux couettes.;3.6153846153846154;1.6923076923076923
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;78;et les enfants crient Madame Ad- -délina elle est belle elle est gentille.;3.4285714285714284;1.5714285714285714
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;79;notre chérie elle est guérie elle est guérie ça y est.;2.3636363636363638;1.7272727272727273
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;80;je veux m'écouter.;1.75;1.25
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.74.txt;81;jusque xxx $$$.;1.75;1.0
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;0;ah xxx.;1.5;1.0
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;1;la dame xxx. et voilà.;2.0;1.2
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;2;oui mais elle a les mêmes cheveux.;2.2857142857142856;1.2857142857142858
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;3;alors je les mets là hein ? et je te lis tout ça.;3.0;1.5384615384615385
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;4;"\""Le chat de Nicolas\"" alors dans les personnages tu te souviens?. hum Nicolas *?.";2.6875;1.5625
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;5;il est dedans.;1.3333333333333333;1.0
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;6;il est dans.;1.3333333333333333;1.0
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;7;à moi.;1.0;1.0
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;8;alors alors tu me dis le titre ?;2.2857142857142856;1.1428571428571428
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;9;tu m'as pas dit le titre?.;2.1666666666666665;1.1666666666666667
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;10;je m'en rappelle plus.;1.8;1.0
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;11;"\""Le chat de Nicolas\"".";2.1666666666666665;1.1666666666666667
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;12;Nicolas regarde par la fenêtre.;2.2;1.4
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;13;Karim rentre de l'école il ne le voit pas.;3.0;1.6
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;14;il il voit Karim il lui crie euh non.;2.2222222222222223;1.5555555555555556
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;15;il lui dit Nicolas euh non euh.;2.0;1.5714285714285714
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;16;Karim est-ce que tu as vu mon chat?.;2.6666666666666665;1.6666666666666667
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;17;Karim répondit non en levant la tête Karim euh.;2.111111111111111;2.0
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;18;est-ce que tu as vu mon chat ?;2.875;1.75
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;19;non.;1.0;1.0
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;20;alors tous les gens regardent sont par la fenêtre.;2.3333333333333335;1.4444444444444444
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;21;ils ils se demandent bien où a pu passer le chat de Nicolas.;2.3846153846153846;2.1538461538461537
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;22;tous les gens. par la fenêtre.;2.5714285714285716;1.4285714285714286
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;23;ils se demandent bien où est passé le chat de Nicolas.;2.3636363636363638;1.9090909090909092
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;24;ils ne l'ont pas trouvé.;2.6666666666666665;1.0
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;25;Ka- euh non ils descendent /à dans/ la cave voir.;3.5833333333333335;1.5833333333333333
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;26;mais ils ne le voient pas /non hum/.;2.5;1.3
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;27;alors ils vont voir le fils du gardien.;2.2222222222222223;2.2222222222222223
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;28;il a trente.;1.3333333333333333;1.0
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;29;trois ans.;1.0;1.0
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;30;il garde toujours les clés dans sa poche.;2.75;1.375
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;31;du toit.;1.3333333333333333;1.0
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;32;il leur demande tiens je vais voir s'il n'est pas dedans.;3.1538461538461537;2.4615384615384617
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;33;alors il voit la le toit et un toit en bois.;2.4545454545454546;2.090909090909091
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;34;il ouvra la porte.;1.75;1.25
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;35;un petit toit. une petite cabane.;2.5714285714285716;1.4285714285714286
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;36;il ouvre la porte.;1.75;1.25
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;37;et il voit que des poules et deux gros oeufs.;2.7;1.9
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;38;il demande aux poules si elles ne l'ont pas vu le chat.;3.857142857142857;1.7857142857142858
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;39;les poules ont fait cot euh cot.;1.6666666666666667;1.1666666666666667
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;40;cot cot. cot cot cot.;3.0;1.0
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;41;Nicolas descend les escaliers il pleure et.;2.2857142857142856;1.4285714285714286
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;42;parce que il trouve plus son chat.;2.0;1.2857142857142858
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;43;un un panier un panier à chat et il il voit il voit un panier à chat.;2.764705882352941;2.2941176470588234
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;44;ils sont descendus à à l'étage que que que Nicolas.;2.909090909090909;1.9090909090909092
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;45;* sa maman.;1.3333333333333333;1.0
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;46;sa maman.;1.0;1.0
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;47;elle porte un panier à chat.;2.0;1.6666666666666667
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;48;alors son elle lui dit n'aie pas peur ton chat est dedans.;2.6923076923076925;1.4615384615384615
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;49;c'est le le docteur lui a fait son vaccin.;2.5;1.5
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;50;et et et puis elle fait un bisou sur la tête.;2.909090909090909;1.2727272727272727
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;51;et puis elle dit il doit avoir faim je vais lui donner un yaourt.;2.357142857142857;2.357142857142857
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Lionel_5.78.txt;52;il a à qui.;1.75;1.25
