[1] "la poussette on la on la met là.\nah ouais hein.|pronoms_phrase_nombre_pronoms_indefinis_sentence|2|2|18"
[1] "la poussette on la on la met là.\nah ouais hein.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "les enfants.|pluriels_phrase_nombre_pluriels_sentence|2|1|37"
[1] "les enfants.|pluriels_phrase_proportion_pluriels_sentence|1|0.1428571429|1"
[1] "c'est le soir donc les bébés sont déjà au lit.|pluriels_phrase_nombre_pluriels_sentence|3|1|37"
[1] "c'est le soir donc les bébés sont déjà au lit.|connecteurs_organisateurs_phrase_nombre_explicatifs_et_justificatifs_sentence|1|0|5"
[1] "c'est le soir donc les bébés sont déjà au lit.|connecteurs_organisateurs_phrase_proportion_explicatifs_et_justificatifs_sentence|1|0|5"
[1] "c'est le soir donc les bébés sont déjà au lit.|graphie_phrase_variance_longueur_mots_sentence|11.2077546296|8.775|62.8081920599"
[1] "c'est le soir donc les bébés sont déjà au lit.|pronoms_phrase_nombre_pronoms_indefinis_sentence|2|2|18"
[1] "c'est le soir donc les bébés sont déjà au lit.|adverbiaux_temporels_phrase_nombre_adverbiaux_temporels_sentence|1|0|5"
[1] "c'est le soir donc les bébés sont déjà au lit.|adverbiaux_temporels_phrase_proportion_adverbiaux_temporels_sentence|1|0|5"
[1] "c'est le soir donc les bébés sont déjà au lit.|pluriels_phrase_proportion_pluriels_sentence|0.25|0.1428571429|1"
[1] "c'est le soir donc les bébés sont déjà au lit.|flexions_verbales_phrase_proportion_flexions_pluriel_sentence|50|0|100"
[1] "c'est le soir donc les bébés sont déjà au lit.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "tu veux installer le papa tout au fond parce que c'est un peu dur.|parties_du_discours_phrase_proportion_SCONJ_sentence|0.0625|0|1"
[1] "tu veux installer le papa tout au fond parce que c'est un peu dur.|connecteurs_organisateurs_phrase_nombre_explicatifs_et_justificatifs_sentence|1|0|5"
[1] "tu veux installer le papa tout au fond parce que c'est un peu dur.|connecteurs_organisateurs_phrase_proportion_explicatifs_et_justificatifs_sentence|1|0|5"
[1] "tu veux installer le papa tout au fond parce que c'est un peu dur.|graphie_phrase_variance_longueur_mots_sentence|15.3142089844|8.775|62.8081920599"
[1] "tu veux installer le papa tout au fond parce que c'est un peu dur.|pronoms_phrase_nombre_pronoms_indefinis_sentence|4|2|18"
[1] "tu veux installer le papa tout au fond parce que c'est un peu dur.|dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence|0.8333333333|0.8|0.9722222222"
[1] "tu veux installer le papa tout au fond parce que c'est un peu dur.|dependances_syntaxiques_phrase_point_distance_moyenne_sentence|0.9305555556|0.6666666667|2.0252029221"
[1] "tu veux installer le papa tout au fond parce que c'est un peu dur.|structures_syntaxiques_phrase_nombre_subordonnees_completives_sentence|1|0|9"
[1] "tu veux installer le papa tout au fond parce que c'est un peu dur.|structures_syntaxiques_phrase_proportion_subordonnees_completives_sentence|1|0|9"
[1] "tu veux installer le papa tout au fond parce que c'est un peu dur.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "tu veux installer le papa tout au fond parce que c'est un peu dur.|emotions_phrase_score_de_subjectitvite_sentence|0.03125|0.01|1"
[1] "tu veux installer le papa tout au fond parce que c'est un peu dur.|emotions_phrase_score_de_polarite_sentence|0.03125|0.01|1"
[1] "ouais i- ils mangeaient dehors.|pluriels_phrase_nombre_pluriels_sentence|2|1|37"
[1] "ouais i- ils mangeaient dehors.|parties_du_discours_phrase_proportion_INTJ_sentence|0.2|0.0769230769|1"
[1] "ouais i- ils mangeaient dehors.|pluriels_phrase_proportion_pluriels_sentence|0.4|0.1428571429|1"
[1] "ouais i- ils mangeaient dehors.|pronoms_phrase_proportion_pronoms_personnels_pluriels_sentence|0.2|0|0.6666666667"
[1] "ouais i- ils mangeaient dehors.|flexions_verbales_phrase_proportion_flexions_pluriel_sentence|100|0|100"
[1] "ouais i- ils mangeaient dehors.|pronoms_phrase_repartition_pronoms_personnels_pluriels_sentence|1|0|1"
[1] "ouais i- ils mangeaient dehors.|parties_du_discours_phrase_proportion_ADV_sentence|0.2|0.1875|1"
[1] "ouais i- ils mangeaient dehors.|parties_du_discours_phrase_proportion_CCONJ_sentence|0.2|0|1"
[1] "ouais i- ils mangeaient dehors.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "qu'un enfant.|parties_du_discours_phrase_proportion_SCONJ_sentence|0.3333333333|0|1"
[1] "xxx comme ça y aura un dans le lit là et un dans le lit là.|parties_du_discours_phrase_proportion_SCONJ_sentence|0.0625|0|1"
[1] "xxx comme ça y aura un dans le lit là et un dans le lit là.|graphie_phrase_variance_longueur_mots_sentence|15.5485839844|8.775|62.8081920599"
[1] "xxx comme ça y aura un dans le lit là et un dans le lit là.|pronoms_phrase_nombre_pronoms_indefinis_sentence|2|2|18"
[1] "xxx comme ça y aura un dans le lit là et un dans le lit là.|dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence|0.8823529412|0.8|0.9722222222"
[1] "xxx comme ça y aura un dans le lit là et un dans le lit là.|dependances_syntaxiques_phrase_point_distance_moyenne_sentence|0.9921568627|0.6666666667|2.0252029221"
[1] "xxx comme ça y aura un dans le lit là et un dans le lit là.|parties_du_discours_phrase_proportion_CCONJ_sentence|0.0625|0|1"
[1] "xxx comme ça y aura un dans le lit là et un dans le lit là.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "xxx comme ça y aura un dans le lit là et un dans le lit là.|connecteurs_organisateurs_phrase_nombre_additifs_et_integration_lineaire_sentence|1|0|19"
[1] "xxx comme ça y aura un dans le lit là et un dans le lit là.|connecteurs_organisateurs_phrase_proportion_additifs_et_integration_lineaire_sentence|1|0|19"
[1] "alors maintenant on va donner les prénoms.|pluriels_phrase_nombre_pluriels_sentence|2|1|37"
[1] "alors maintenant on va donner les prénoms.|connecteurs_organisateurs_phrase_nombre_connecteurs_temporels_sentence|1|0|5"
[1] "alors maintenant on va donner les prénoms.|connecteurs_organisateurs_phrase_proportion_connecteurs_temporels_sentence|1|0|5"
[1] "alors maintenant on va donner les prénoms.|pronoms_phrase_nombre_pronoms_indefinis_sentence|2|2|18"
[1] "alors maintenant on va donner les prénoms.|adverbiaux_temporels_phrase_nombre_adverbiaux_temporels_sentence|1|0|5"
[1] "alors maintenant on va donner les prénoms.|adverbiaux_temporels_phrase_proportion_adverbiaux_temporels_sentence|1|0|5"
[1] "alors maintenant on va donner les prénoms.|pluriels_phrase_proportion_pluriels_sentence|0.2857142857|0.1428571429|1"
[1] "alors maintenant on va donner les prénoms.|structures_syntaxiques_phrase_nombre_subordonnees_completives_sentence|1|0|9"
[1] "alors maintenant on va donner les prénoms.|structures_syntaxiques_phrase_proportion_subordonnees_completives_sentence|1|0|9"
[1] "alors maintenant on va donner les prénoms.|parties_du_discours_phrase_proportion_ADV_sentence|0.2857142857|0.1875|1"
[1] "alors maintenant on va donner les prénoms.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "alors elle elle s'appellera .\nles je vais déjà faire elle.|pluriels_phrase_nombre_pluriels_sentence|1|1|37"
[1] "alors elle elle s'appellera .\nles je vais déjà faire elle.|connecteurs_organisateurs_phrase_nombre_connecteurs_temporels_sentence|1|0|5"
[1] "alors elle elle s'appellera .\nles je vais déjà faire elle.|connecteurs_organisateurs_phrase_proportion_connecteurs_temporels_sentence|1|0|5"
[1] "alors elle elle s'appellera .\nles je vais déjà faire elle.|graphie_phrase_variance_longueur_mots_sentence|9.4102178813|8.775|62.8081920599"
[1] "alors elle elle s'appellera .\nles je vais déjà faire elle.|structures_syntaxiques_phrase_nombre_subordonnees_completives_sentence|1|0|9"
[1] "alors elle elle s'appellera .\nles je vais déjà faire elle.|structures_syntaxiques_phrase_proportion_subordonnees_completives_sentence|1|0|9"
[1] "alors elle elle s'appellera .\nles je vais déjà faire elle.|flexions_verbales_phrase_diversite_systemes_temps_sentence|2|1|3"
[1] "alors elle elle s'appellera .\nles je vais déjà faire elle.|pronoms_phrase_proportion_pronoms_personnels_1e_personne_sentence|0.0909090909|0.05|1"
[1] "elle elle s'appelle Rose.\net elle Elsa.\nelle Etoile.|parties_du_discours_phrase_proportion_CCONJ_sentence|0.1|0|1"
[1] "elle elle s'appelle Rose.\net elle Elsa.\nelle Etoile.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "elle elle s'appelle Rose.\net elle Elsa.\nelle Etoile.|connecteurs_organisateurs_phrase_nombre_additifs_et_integration_lineaire_sentence|1|0|19"
[1] "elle elle s'appelle Rose.\net elle Elsa.\nelle Etoile.|connecteurs_organisateurs_phrase_proportion_additifs_et_integration_lineaire_sentence|1|0|19"
[1] "elle elle s'appelle Rose.\net elle Elsa.\nelle Etoile.|emotions_phrase_score_de_subjectitvite_sentence|0.08|0.01|1"
[1] "elle elle s'appelle Rose.\net elle Elsa.\nelle Etoile.|emotions_phrase_score_de_polarite_sentence|0.08|0.01|1"
[1] "le papa il s'appelait il s'appelle Pierre.|dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence|0.8|0.8|0.9722222222"
[1] "le papa il s'appelait il s'appelle Pierre.|flexions_verbales_phrase_diversite_systemes_temps_sentence|2|1|3"
[1] "moi je fais les béb- les enfants toi tu fais les adultes.|pluriels_phrase_nombre_pluriels_sentence|6|1|37"
[1] "moi je fais les béb- les enfants toi tu fais les adultes.|graphie_phrase_variance_longueur_mots_sentence|10.828125|8.775|62.8081920599"
[1] "moi je fais les béb- les enfants toi tu fais les adultes.|dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence|0.8461538462|0.8|0.9722222222"
[1] "moi je fais les béb- les enfants toi tu fais les adultes.|dependances_syntaxiques_phrase_point_distance_moyenne_sentence|0.7435897436|0.6666666667|2.0252029221"
[1] "moi je fais les béb- les enfants toi tu fais les adultes.|pluriels_phrase_proportion_pluriels_sentence|0.5|0.1428571429|1"
[1] "moi je fais les béb- les enfants toi tu fais les adultes.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "moi je fais les béb- les enfants toi tu fais les adultes.|pronoms_phrase_repartition_pronoms_personnels_1e_personne_sentence|0.5|0.25|1"
[1] "moi je fais les béb- les enfants toi tu fais les adultes.|pronoms_phrase_proportion_pronoms_personnels_1e_personne_sentence|0.1666666667|0.05|1"
[1] "d'accord maman.|dependances_syntaxiques_phrase_point_distance_moyenne_sentence|0.75|0.6666666667|2.0252029221"
[1] "c'est moi qui dois la faire.|structures_syntaxiques_phrase_nombre_subordonnees_completives_sentence|1|0|9"
[1] "c'est moi qui dois la faire.|structures_syntaxiques_phrase_proportion_subordonnees_completives_sentence|1|0|9"
[1] "c'est moi qui dois la faire.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "c'est moi qui dois la faire.|pronoms_phrase_repartition_pronoms_personnels_1e_personne_sentence|0.5|0.25|1"
[1] "c'est moi qui dois la faire.|pronoms_phrase_proportion_pronoms_personnels_1e_personne_sentence|0.1428571429|0.05|1"
[1] "quoi maman?\nxxx mais euh du coup on n'a pas prévu de salle de bain.|graphie_phrase_variance_longueur_mots_sentence|16.4064726237|8.775|62.8081920599"
[1] "quoi maman?\nxxx mais euh du coup on n'a pas prévu de salle de bain.|dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence|0.8421052632|0.8|0.9722222222"
[1] "quoi maman?\nxxx mais euh du coup on n'a pas prévu de salle de bain.|dependances_syntaxiques_phrase_point_distance_moyenne_sentence|0.8145363409|0.6666666667|2.0252029221"
[1] "quoi maman?\nxxx mais euh du coup on n'a pas prévu de salle de bain.|parties_du_discours_phrase_proportion_CCONJ_sentence|0.0588235294|0|1"
[1] "quoi maman?\nxxx mais euh du coup on n'a pas prévu de salle de bain.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "quoi maman?\nxxx mais euh du coup on n'a pas prévu de salle de bain.|connecteurs_organisateurs_phrase_nombre_argumentatifs_et_concessifs_sentence|1|0|7"
[1] "quoi maman?\nxxx mais euh du coup on n'a pas prévu de salle de bain.|connecteurs_organisateurs_phrase_proportion_argumentatifs_et_concessifs_sentence|1|0|7"
[1] "non c'est dans la ch- dans a-.\nnon là.\nd'accord maman.\net les brosses là dedans.|pluriels_phrase_nombre_pluriels_sentence|2|1|37"
[1] "non c'est dans la ch- dans a-.\nnon là.\nd'accord maman.\net les brosses là dedans.|graphie_phrase_variance_longueur_mots_sentence|17.340877915|8.775|62.8081920599"
[1] "non c'est dans la ch- dans a-.\nnon là.\nd'accord maman.\net les brosses là dedans.|pronoms_phrase_nombre_pronoms_indefinis_sentence|2|2|18"
[1] "non c'est dans la ch- dans a-.\nnon là.\nd'accord maman.\net les brosses là dedans.|dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence|0.8095238095|0.8|0.9722222222"
[1] "non c'est dans la ch- dans a-.\nnon là.\nd'accord maman.\net les brosses là dedans.|parties_du_discours_phrase_proportion_ADV_sentence|0.2777777778|0.1875|1"
[1] "non c'est dans la ch- dans a-.\nnon là.\nd'accord maman.\net les brosses là dedans.|parties_du_discours_phrase_proportion_CCONJ_sentence|0.0555555556|0|1"
[1] "non c'est dans la ch- dans a-.\nnon là.\nd'accord maman.\net les brosses là dedans.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "non c'est dans la ch- dans a-.\nnon là.\nd'accord maman.\net les brosses là dedans.|connecteurs_organisateurs_phrase_nombre_additifs_et_integration_lineaire_sentence|1|0|19"
[1] "non c'est dans la ch- dans a-.\nnon là.\nd'accord maman.\net les brosses là dedans.|connecteurs_organisateurs_phrase_proportion_additifs_et_integration_lineaire_sentence|1|0|19"
[1] "oui maman.|parties_du_discours_phrase_proportion_INTJ_sentence|0.5|0.0769230769|1"
[1] "oui maman.|emotions_phrase_score_de_subjectitvite_sentence|0.01|0.01|1"
[1] "oui maman.|emotions_phrase_score_de_polarite_sentence|0.01|0.01|1"
[1] "je y j'en avais pas de toute façon.|pronoms_phrase_nombre_pronoms_indefinis_sentence|3|2|18"
[1] "je y j'en avais pas de toute façon.|dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence|0.8|0.8|0.9722222222"
[1] "je y j'en avais pas de toute façon.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "je y j'en avais pas de toute façon.|pronoms_phrase_repartition_pronoms_personnels_1e_personne_sentence|0.5|0.25|1"
[1] "je y j'en avais pas de toute façon.|pronoms_phrase_proportion_pronoms_personnels_1e_personne_sentence|0.2222222222|0.05|1"
[1] "je y j'en avais pas de toute façon.|emotions_phrase_score_de_subjectitvite_sentence|0.22|0.01|1"
[1] "je y j'en avais pas de toute façon.|emotions_phrase_score_de_polarite_sentence|0.22|0.01|1"
[1] "je suis déjà lavé les dents.|pluriels_phrase_nombre_pluriels_sentence|2|1|37"
[1] "je suis déjà lavé les dents.|pluriels_phrase_proportion_pluriels_sentence|0.3333333333|0.1428571429|1"
[1] "je suis déjà lavé les dents.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "je suis déjà lavé les dents.|pronoms_phrase_repartition_pronoms_personnels_1e_personne_sentence|1|0.25|1"
[1] "je suis déjà lavé les dents.|pronoms_phrase_proportion_pronoms_personnels_1e_personne_sentence|0.1666666667|0.05|1"
[1] "pap- maman je me suis déjà lavé les dents.|pluriels_phrase_nombre_pluriels_sentence|2|1|37"
[1] "pap- maman je me suis déjà lavé les dents.|dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence|0.8|0.8|0.9722222222"
[1] "pap- maman je me suis déjà lavé les dents.|pluriels_phrase_proportion_pluriels_sentence|0.2222222222|0.1428571429|1"
[1] "pap- maman je me suis déjà lavé les dents.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "pap- maman je me suis déjà lavé les dents.|pronoms_phrase_repartition_pronoms_personnels_1e_personne_sentence|1|0.25|1"
[1] "pap- maman je me suis déjà lavé les dents.|pronoms_phrase_proportion_pronoms_personnels_1e_personne_sentence|0.2222222222|0.05|1"
[1] "maman je me suis mis mon pyjama tu as vu?\nattends je vais la cherch-.|graphie_phrase_variance_longueur_mots_sentence|14.1037037037|8.775|62.8081920599"
[1] "maman je me suis mis mon pyjama tu as vu?\nattends je vais la cherch-.|dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence|0.9333333333|0.8|0.9722222222"
[1] "maman je me suis mis mon pyjama tu as vu?\nattends je vais la cherch-.|flexions_verbales_phrase_diversite_systemes_temps_sentence|2|1|3"
[1] "maman je me suis mis mon pyjama tu as vu?\nattends je vais la cherch-.|pronoms_phrase_repartition_pronoms_personnels_1e_personne_sentence|0.75|0.25|1"
[1] "maman je me suis mis mon pyjama tu as vu?\nattends je vais la cherch-.|pronoms_phrase_proportion_pronoms_personnels_1e_personne_sentence|0.2|0.05|1"
[1] "c'est un peu dur de lire.|pronoms_phrase_nombre_pronoms_indefinis_sentence|2|2|18"
[1] "c'est un peu dur de lire.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "je sors j'ai été chercher ma table de nuit maman carrément.|graphie_phrase_variance_longueur_mots_sentence|10.6666666667|8.775|62.8081920599"
[1] "je sors j'ai été chercher ma table de nuit maman carrément.|dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence|0.8461538462|0.8|0.9722222222"
[1] "je sors j'ai été chercher ma table de nuit maman carrément.|structures_syntaxiques_phrase_nombre_subordonnees_completives_sentence|1|0|9"
[1] "je sors j'ai été chercher ma table de nuit maman carrément.|structures_syntaxiques_phrase_proportion_subordonnees_completives_sentence|1|0|9"
[1] "je sors j'ai été chercher ma table de nuit maman carrément.|flexions_verbales_phrase_diversite_systemes_temps_sentence|2|1|3"
[1] "je sors j'ai été chercher ma table de nuit maman carrément.|pronoms_phrase_repartition_pronoms_personnels_1e_personne_sentence|1|0.25|1"
[1] "je sors j'ai été chercher ma table de nuit maman carrément.|pronoms_phrase_proportion_pronoms_personnels_1e_personne_sentence|0.1666666667|0.05|1"
[1] "et t- tu as choisi?|parties_du_discours_phrase_proportion_INTJ_sentence|0.2|0.0769230769|1"
[1] "et t- tu as choisi?|dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence|0.8|0.8|0.9722222222"
[1] "et t- tu as choisi?|parties_du_discours_phrase_proportion_CCONJ_sentence|0.2|0|1"
[1] "et t- tu as choisi?|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "et t- tu as choisi?|connecteurs_organisateurs_phrase_nombre_additifs_et_integration_lineaire_sentence|1|0|19"
[1] "et t- tu as choisi?|connecteurs_organisateurs_phrase_proportion_additifs_et_integration_lineaire_sentence|1|0|19"
[1] "j'arrive pas à sortir les livres.|pluriels_phrase_nombre_pluriels_sentence|2|1|37"
[1] "j'arrive pas à sortir les livres.|pluriels_phrase_proportion_pluriels_sentence|0.2857142857|0.1428571429|1"
[1] "j'arrive pas à sortir les livres.|structures_syntaxiques_phrase_nombre_subordonnees_completives_sentence|1|0|9"
[1] "j'arrive pas à sortir les livres.|structures_syntaxiques_phrase_proportion_subordonnees_completives_sentence|1|0|9"
[1] "j'arrive pas à sortir les livres.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "j'arrive pas à sortir les livres.|pronoms_phrase_repartition_pronoms_personnels_1e_personne_sentence|1|0.25|1"
[1] "j'arrive pas à sortir les livres.|pronoms_phrase_proportion_pronoms_personnels_1e_personne_sentence|0.1428571429|0.05|1"
[1] "j'arrive pas.|parties_du_discours_phrase_proportion_ADV_sentence|0.3333333333|0.1875|1"
[1] "j'arrive pas.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "j'arrive pas.|pronoms_phrase_repartition_pronoms_personnels_1e_personne_sentence|1|0.25|1"
[1] "j'arrive pas.|pronoms_phrase_proportion_pronoms_personnels_1e_personne_sentence|0.3333333333|0.05|1"
[1] "sont accrochés?\nt'en choisis un maman.|pluriels_phrase_nombre_pluriels_sentence|3|1|37"
[1] "sont accrochés?\nt'en choisis un maman.|pronoms_phrase_nombre_pronoms_indefinis_sentence|2|2|18"
[1] "sont accrochés?\nt'en choisis un maman.|pluriels_phrase_proportion_pluriels_sentence|0.4285714286|0.1428571429|1"
[1] "sont accrochés?\nt'en choisis un maman.|flexions_verbales_phrase_proportion_flexions_pluriel_sentence|100|0|100"
[1] "sont accrochés?\nt'en choisis un maman.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "j'y arrive xxx table de nuit.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "j'y arrive xxx table de nuit.|pronoms_phrase_repartition_pronoms_personnels_1e_personne_sentence|0.5|0.25|1"
[1] "j'y arrive xxx table de nuit.|pronoms_phrase_proportion_pronoms_personnels_1e_personne_sentence|0.1428571429|0.05|1"
[1] "bien dans mon lit.|parties_du_discours_phrase_proportion_ADV_sentence|0.25|0.1875|1"
[1] "je me couche maman!\ndans dans le lit.|parties_du_discours_phrase_proportion_INTJ_sentence|0.125|0.0769230769|1"
[1] "je me couche maman!\ndans dans le lit.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "je me couche maman!\ndans dans le lit.|pronoms_phrase_repartition_pronoms_personnels_1e_personne_sentence|1|0.25|1"
[1] "je me couche maman!\ndans dans le lit.|pronoms_phrase_proportion_pronoms_personnels_1e_personne_sentence|0.25|0.05|1"
[1] "dans ma soeu- de ma soeur qui elle est à l'internat.|graphie_phrase_variance_longueur_mots_sentence|11.0271990741|8.775|62.8081920599"
[1] "dans ma soeu- de ma soeur qui elle est à l'internat.|dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence|0.8461538462|0.8|0.9722222222"
[1] "dans ma soeu- de ma soeur qui elle est à l'internat.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "en fait elle elle est en colo.\nva te mettre dans le lit de la de ma soeur.|graphie_phrase_variance_longueur_mots_sentence|17.4622770919|8.775|62.8081920599"
[1] "en fait elle elle est en colo.\nva te mettre dans le lit de la de ma soeur.|dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence|0.8947368421|0.8|0.9722222222"
[1] "en fait elle elle est en colo.\nva te mettre dans le lit de la de ma soeur.|dependances_syntaxiques_phrase_point_distance_moyenne_sentence|0.6754385965|0.6666666667|2.0252029221"
[1] "en fait elle elle est en colo.\nva te mettre dans le lit de la de ma soeur.|structures_syntaxiques_phrase_nombre_subordonnees_completives_sentence|1|0|9"
[1] "en fait elle elle est en colo.\nva te mettre dans le lit de la de ma soeur.|structures_syntaxiques_phrase_proportion_subordonnees_completives_sentence|1|0|9"
[1] "en fait elle elle est en colo.\nva te mettre dans le lit de la de ma soeur.|flexions_verbales_phrase_diversite_systemes_temps_sentence|2|1|3"
[1] "en fait elle elle est en colo.\nva te mettre dans le lit de la de ma soeur.|pronoms_phrase_repartition_pronoms_personnels_1e_personne_sentence|0.3333333333|0.25|1"
[1] "en fait elle elle est en colo.\nva te mettre dans le lit de la de ma soeur.|pronoms_phrase_proportion_pronoms_personnels_1e_personne_sentence|0.0555555556|0.05|1"
[1] "mais du coup le problème euh quand elle revient on a peu d'enfants.|pluriels_phrase_nombre_pluriels_sentence|1|1|37"
[1] "mais du coup le problème euh quand elle revient on a peu d'enfants.|parties_du_discours_phrase_proportion_SCONJ_sentence|0.0714285714|0|1"
[1] "mais du coup le problème euh quand elle revient on a peu d'enfants.|connecteurs_organisateurs_phrase_nombre_connecteurs_temporels_sentence|1|0|5"
[1] "mais du coup le problème euh quand elle revient on a peu d'enfants.|connecteurs_organisateurs_phrase_proportion_connecteurs_temporels_sentence|1|0|5"
[1] "mais du coup le problème euh quand elle revient on a peu d'enfants.|graphie_phrase_variance_longueur_mots_sentence|12.9373177843|8.775|62.8081920599"
[1] "mais du coup le problème euh quand elle revient on a peu d'enfants.|pronoms_phrase_nombre_pronoms_indefinis_sentence|2|2|18"
[1] "mais du coup le problème euh quand elle revient on a peu d'enfants.|dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence|0.8666666667|0.8|0.9722222222"
[1] "mais du coup le problème euh quand elle revient on a peu d'enfants.|dependances_syntaxiques_phrase_point_distance_moyenne_sentence|0.7666666667|0.6666666667|2.0252029221"
[1] "mais du coup le problème euh quand elle revient on a peu d'enfants.|parties_du_discours_phrase_proportion_CCONJ_sentence|0.0714285714|0|1"
[1] "mais du coup le problème euh quand elle revient on a peu d'enfants.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "mais du coup le problème euh quand elle revient on a peu d'enfants.|connecteurs_organisateurs_phrase_nombre_argumentatifs_et_concessifs_sentence|1|0|7"
[1] "mais du coup le problème euh quand elle revient on a peu d'enfants.|connecteurs_organisateurs_phrase_proportion_argumentatifs_et_concessifs_sentence|1|0|7"
[1] "mais il faudrait un enfant pour quand elle revient.|parties_du_discours_phrase_proportion_SCONJ_sentence|0.1111111111|0|1"
[1] "mais il faudrait un enfant pour quand elle revient.|connecteurs_organisateurs_phrase_nombre_connecteurs_temporels_sentence|1|0|5"
[1] "mais il faudrait un enfant pour quand elle revient.|connecteurs_organisateurs_phrase_proportion_connecteurs_temporels_sentence|1|0|5"
[1] "mais il faudrait un enfant pour quand elle revient.|dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence|0.8|0.8|0.9722222222"
[1] "mais il faudrait un enfant pour quand elle revient.|parties_du_discours_phrase_proportion_CCONJ_sentence|0.1111111111|0|1"
[1] "mais il faudrait un enfant pour quand elle revient.|flexions_verbales_phrase_diversite_systemes_temps_sentence|2|1|3"
[1] "mais il faudrait un enfant pour quand elle revient.|connecteurs_organisateurs_phrase_nombre_argumentatifs_et_concessifs_sentence|1|0|7"
[1] "mais il faudrait un enfant pour quand elle revient.|connecteurs_organisateurs_phrase_proportion_argumentatifs_et_concessifs_sentence|1|0|7"
[1] "xxx y en a pas à nous.|pluriels_phrase_nombre_pluriels_sentence|1|1|37"
[1] "xxx y en a pas à nous.|parties_du_discours_phrase_proportion_INTJ_sentence|0.1428571429|0.0769230769|1"
[1] "xxx y en a pas à nous.|pluriels_phrase_proportion_pluriels_sentence|0.1428571429|0.1428571429|1"
[1] "xxx y en a pas à nous.|pronoms_phrase_proportion_pronoms_personnels_pluriels_sentence|0.1428571429|0|0.6666666667"
[1] "xxx y en a pas à nous.|pronoms_phrase_repartition_pronoms_personnels_pluriels_sentence|1|0|1"
[1] "xxx y en a pas à nous.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "xxx y en a pas à nous.|pronoms_phrase_repartition_pronoms_personnels_1e_personne_sentence|0.3333333333|0.25|1"
[1] "xxx y en a pas à nous.|pronoms_phrase_proportion_pronoms_personnels_1e_personne_sentence|0.1428571429|0.05|1"
[1] "alors tu me lis commence la .\nnon mais tu la lis.|parties_du_discours_phrase_proportion_INTJ_sentence|0.0909090909|0.0769230769|1"
[1] "alors tu me lis commence la .\nnon mais tu la lis.|connecteurs_organisateurs_phrase_nombre_connecteurs_temporels_sentence|1|0|5"
[1] "alors tu me lis commence la .\nnon mais tu la lis.|connecteurs_organisateurs_phrase_proportion_connecteurs_temporels_sentence|1|0|5"
[1] "alors tu me lis commence la .\nnon mais tu la lis.|graphie_phrase_variance_longueur_mots_sentence|10.026296018|8.775|62.8081920599"
[1] "alors tu me lis commence la .\nnon mais tu la lis.|parties_du_discours_phrase_proportion_CCONJ_sentence|0.0909090909|0|1"
[1] "alors tu me lis commence la .\nnon mais tu la lis.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
