aujourd'hui	ADV	aujourd'hui
paraît	VER:pres	paraître
il	PRO:cls	il
paraît	VER:pres	paraître
j'	PRO:cls	je
en	PRO:clo	en
suis	VER:pres	être
sûre	ADJ	sûr
que	KON	que
c'	PRO:cls	ce
est	AUX:pres	être
arrivé	VER:pper	arriver
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
quelqu'un	PRO:ind	quelqu'un
qui	PRO:rel	qui
a	AUX:pres	avoir
donné	VER:pper	donner
un	DET:ind	un
ordre	NOM	ordre
de	PRP	de
partir	VER:infi	partir
maintenant	ADV	maintenant
grand	ADJ	grand
point	NOM	point
d'	PRP	un
interrogation	NOM	interrogation
nous	PRO:cls	nous
allons	VER:pres	aller
savoir	VER:infi	savoir
ce	PRO:dem	ce
qui	PRO:rel	qui
s'	PRO:clo	se
est	AUX:pres	être
passé	VER:pper	passer
oui	FNO	oui
bien	ADV	bien
sûr	ADJ	sûr
parce	TRC	parce
que	KON	que
les	DET:def	le
euh	INT	euh
u-	TRC	u-
une	DET:ind	un
femme	NOM	femme
pompier	ADJ	pompier
c'	PRO:cls	ce
est	VER:pres	être
très	ADV	très
drôle	ADJ	drôle
de	PRP	de
voir	VER:infi	voir
ça	PRO:ton	ça
mais	KON	mais
enfin	ADV	enfin
moi	PRO:ton	moi
euh	INT	euh
je	PRO:cls	je
sais	VER:pres	savoir
que	KON	que
les	DET:def	le
femmes	NOM	femme
je	PRO:cls	je
suis	VER:pres	être
femme	NOM	femme
mais	KON	mais
enfin	ADV	enfin
je	PRO:cls	je
les	PRO:clo	le
vois	VER:pres	voir
pas	ADV	pas
pompiers	ADJ	pompier
euh	INT	euh
elle	PRO:cls	elle
était	VER:impf	être
assez	ADV	assez
forte	ADJ	fort
d'	PRP	un
ailleurs	ADV	ailleurs
je	PRO:cls	je
vois	VER:pres	voir
pas	ADV	pas
ce	PRO:dem	ce
qu'	PRO:rel	que
elle	PRO:cls	elle
pouvait	VER:impf	pouvoir
faire	VER:infi	faire
elle	PRO:cls	elle
m'	PRO:clo	me
a	AUX:pres	avoir
dit	VER:pper	dire
ben	INT	ben
oui	FNO	oui
maintenant	ADV	maintenant
eh	INT	eh
ben	INT	ben
si	KON	si
ça	PRO:cls	ça
brûle	VER:pres	brûler
ça	PRO:cls	ça
brûle	VER:pres	brûler
je	PRO:cls	je
trouve	VER:pres	trouver
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
très	ADV	très
élégant	ADJ	élégant
pour	PRP	pour
une	DET:ind	un
femme	NOM	femme
oui	FNO	oui
non	FNO	non
c'	PRO:cls	ce
est	VER:pres	être
certain	ADJ	certain
alors	ADV	alors
que	KON	que
les	DET:def	le
pompiers	NOM	pompier
se	PRO:clo	se
battaient	VER:impf	battre
à	PRP	à
côté	NOM	côté
des	PRP:det	du
feux	NOM	feu
oui	FNO	oui
que	KON	que
les	DET:def	le
feux	NOM	feu
étaient	VER:impf	être
d'	PRP	un
un	DET:ind	un
côté	NOM	côté
et	KON	et
de	PRP	de
l'	DET:def	le
autre	ADJ	autre
parce	TRC	parce
que	KON	que
eux	PRO:ton	eux
c'	PRO:cls	ce
étaient	VER:impf	être
leur	DET:pos	leur
poitrine	NOM	poitrine
qu'	KON	que
ils	PRO:cls	il
mettaient	VER:impf	mettre
parce	TRC	parce
qu'	KON	que
alors	ADV	alors
vraiment	ADV	vraiment
je	PRO:cls	je
à	PRP	à
l'	DET:def	le
honneur	NOM	honneur
hein	INT	hein
les	DET:def	le
la	DET:def	le
vraiment	ADV	vraiment
ces	DET:dem	ce
pompiers	NOM	pompier
là	ADV	là
sont	VER:pres	être
extraordinaires	ADJ	extraordinaire
je	PRO:cls	je
les	PRO:clo	le
ai	AUX:pres	avoir
suivis	VER:pper	suivre
de	PRP	de
près	ADV	près
euh	INT	euh
vraiment	ADV	vraiment
hein	INT	hein
on	PRO:cls	on
peut	VER:pres	pouvoir
dire	VER:infi	dire
qu'	KON	que
ils	PRO:cls	il
donnent	VER:pres	donner
leur	DET:pos	leur
vie	NOM	vie
hein	INT	hein
oui	FNO	oui
oui	FNO	oui
bien	ADV	bien
sûr	ADJ	sûr
là	ADV	là
encore	ADV	encore
ce	DET:dem	ce
soir	NOM	soir
ils	PRO:cls	il
étaient	VER:impf	être
sur	PRP	sur
les	DET:def	le
lieux	NOM	lieu
ils	PRO:cls	il
éteignaient	VER:impf	éteindre
les	DET:def	le
les	DET:def	le
petits	ADJ	petit
restes	NOM	reste
du	PRP:det	du
feu	NOM	feu
euh	INT	euh
oui	FNO	oui
moi	PRO:ton	moi
je	PRO:cls	je
les	PRO:clo	le
ai	AUX:pres	avoir
vus	VER:pper	voir
quand	KON	quand
euh	INT	euh
donc	ADV	donc
quand	KON	quand
je	PRO:cls	je
suis	AUX:pres	être
arrivée	VER:pper	arriver
là-haut	ADV	là-haut
oh	INT	oh
ça	PRO:cls	ça
devait	VER:impf	devoir
être	VER:infi	être
près	ADV	près
de	PRP	de
trois	NUM	@card@
heures	NOM	heure
trois	NUM	@card@
heures	NOM	heure
moins	ADV	moins
le	DET:def	le
quart	NOM	quart
trois	NUM	@card@
heures	NOM	heure
par	PRP	par
là	ADV	là
j'	PRO:cls	je
ai	AUX:pres	avoir
vu	VER:pper	voir
qu'	KON	que
un	DET:ind	un
f-	TRC	f-
foyer	NOM	foyer
repartait	VER:impf	repartir
oui	FNO	oui
et	KON	et
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
les	DET:def	le
voitures	NOM	voiture
qui	PRO:rel	qui
allaient	VER:impf	aller
et	KON	et
venaient	VER:impf	vener|venir
mais	KON	mais
d'	PRP	un
un	DET:ind	un
côté	NOM	côté
qui	PRO:rel	qui
était	AUX:impf	être
retiré	VER:pper	retirer
je	PRO:cls	je
suis	AUX:pres	être
partie	VER:pper	partir
en	PRP	en
et	KON	et
c'	PRO:cls	ce
est	VER:pres	être
cette	DET:dem	ce
personne	NOM	personne
qui	PRO:rel	qui
me	PRO:clo	me
dit	VER:pres	dire
ben	INT	ben
là	ADV	là
là	ADV	là
et	KON	et
là	ADV	là
qu'	KON	que
-ce	PRO:dem	ce
est	VER:pres	être
que	KON	que
ça	PRO:cls	ça
fait	VER:pres	faire
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
pas	ADV	pas
de	PRP	de
maisons	NOM	maison
je	PRO:cls	je
dis	VER:pres	dire
mais	KON	mais
madame	NOM	madame
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
quand	KON	quand
même	ADV	même
une	DET:ind	un
propriété	NOM	propriété
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
quand	KON	quand
même	ADV	même
des	DET:ind	un
oliviers	NOM	olivier
en	PRP	en
bas	NOM	bas
hein	INT	hein
et	KON	et
si	KON	si
c'	PRO:cls	ce
était	VER:impf	être
à	PRP	à
vous	PRO:ton	vous
ben	INT	ben
certainement	ADV	certainement
vous	PRO:cls	vous
ne	ADV	ne
répondriez	VER:cond	répondre
pas	ADV	pas
comme	KON	comme
ça	PRO:cls	ça
parce	TRC	parce
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
galant	ADJ	galant
pour	PRP	pour
une	DET:ind	un
femme	NOM	femme
qui	PRO:rel	qui
est	VER:pres	être
là-dedans	ADV	là-dedans
et	KON	et
c'	PRO:cls	ce
est	VER:pres	être
certain	ADJ	certain
quand	KON	quand
j'	PRO:cls	je
ai	AUX:pres	avoir
vu	VER:pper	voir
les	DET:def	le
policiers	NOM	policier
ils	PRO:cls	il
sont	AUX:pres	être
arrivés	VER:pper	arriver
et	KON	et
je	PRO:cls	je
lui	PRO:clo	lui
ai	AUX:pres	avoir
dit	VER:pper	dire
mais	KON	mais
ça	PRO:cls	ça
reflambe	VER:pres	<unknown>
et	KON	et
c'	PRO:cls	ce
est	VER:pres	être
alors	ADV	alors
là	ADV	là
qu'	KON	que
après	ADV	après
avoir	AUX:infi	avoir
perdu	VER:pper	perdre
du	PRP:det	du
temps	NOM	temps
parce	TRC	parce
que	KON	que
cette	DET:dem	ce
personne	NOM	personne
voulait	VER:impf	vouloir
parler	VER:infi	parler
à	PRP	à
quelqu'un	PRO:ind	quelqu'un
d'	PRP	un
autre	ADJ	autre
enfin	ADV	enfin
ça	PRO:cls	ça
a	AUX:pres	avoir
fait	VER:pper	faire
des	DET:ind	un
histoires	NOM	histoire
hum	FNO	hum
hum	FNO	hum
elle	PRO:cls	elle
a	AUX:pres	avoir
perdu	VER:pper	perdre
du	PRP:det	du
temps	NOM	temps
car	NOM	car
quand	KON	quand
ils	PRO:cls	il
sont	AUX:pres	être
descendus	VER:pper	descendre
les	DET:def	le
pompiers	NOM	pompier
ils	PRO:cls	il
ont	AUX:pres	avoir
eu	VER:pper	avoir
dix	NUM	@card@
fois	NOM	fois
plus	ADV	plus
de	PRP	de
mal	NOM	mal
parce	TRC	parce
que	KON	que
il	PRO:cls	il
faut	VER:pres	falloir
trois	NUM	@card@
secondes	NOM	seconde
vous	PRO:cls	vous
savez	VER:pres	savoir
pas	ADV	pas
plus	ADV	plus
ah	INT	ah
oui	FNO	oui
surtout	ADV	surtout
avec	PRP	avec
le	DET:def	le
temps	NOM	temps
la	DET:def	le
chaleur	NOM	chaleur
et	KON	et
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
puis	KON	puis
le	DET:def	le
peu	NOM	peu
de	PRP	de
vent	NOM	vent
un	DET:ind	un
petit	ADJ	petit
vent	NOM	vent
hum	FNO	hum
hum	FNO	hum
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
un	DET:ind	un
petit	ADJ	petit
vent	NOM	vent
alors	ADV	alors
qu'	KON	que
ici	ADV	ici
on	PRO:cls	on
en	PRO:clo	en
avait	VER:impf	avoir
peu	NOM	peu
là-bas	ADV	là-bas
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
un	DET:ind	un
petit	ADJ	petit
vent	NOM	vent
un	DET:ind	un
petit	ADJ	petit
peu	NOM	peu
plus	ADV	plus
hum	FNO	hum
hum	FNO	hum
ça	PRO:cls	ça
a	AUX:pres	avoir
attisé	VER:pper	attiser
et	KON	et
alors	ADV	alors
le	DET:def	le
petit	ADJ	petit
foyer	NOM	foyer
il	PRO:cls	il
est	AUX:pres	être
devenu	VER:pper	devenir
gigantesque	ADJ	gigantesque
naturellement	ADV	naturellement
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
des	DET:ind	un
voitures	NOM	voiture
entiers	ADJ	entier
ils	PRO:cls	il
sont	VER:pres	être
mais	KON	mais
ils	PRO:cls	il
ont	AUX:pres	avoir
eu	VER:pper	avoir
dix	NUM	@card@
fois	NOM	fois
plus	ADV	plus
de	PRP	de
travail	NOM	travail
eh	INT	eh
oui	FNO	oui
bien	ADV	bien
sûr	ADJ	sûr
et	KON	et
dangereux	ADJ	dangereux
parce	TRC	parce
qu'	KON	que
il	PRO:clsi	il
y	PRO:clo	y
a	AUX:pres	avoir
déjà	ADV	déjà
eu	VER:pper	avoir
une	DET:ind	un
voiture	NOM	voiture
qui	PRO:rel	qui
a	AUX:pres	avoir
été	AUX:pper	être
abîmée	VER:pper	abîmer
oui	FNO	oui
vous	PRO:cls	vous
avez	AUX:pres	avoir
eu	VER:pper	avoir
des	DET:ind	un
tuyaux	NOM	tuyau
qui	PRO:rel	qui
ont	AUX:pres	avoir
été	AUX:pper	être
brûlés	VER:pper	brûler
et	KON	et
eux	PRO:ton	eux
heureusement	ADV	heureusement
n'	ADV	ne
ont	AUX:pres	avoir
rien	PRO:ind	rien
eu	VER:pper	avoir
grâce	ADV	grâce
à	PRP	à
Dieu	NAM	Dieu
oui	FNO	oui
bien	ADV	bien
sûr	ADJ	sûr
mais	KON	mais
ça	PRO:cls	ça
arrive	VER:pres	arriver
hum	FNO	hum
hum	FNO	hum
des	DET:ind	un
fois	NOM	fois
pas	ADV	pas
par	PRP	par
des	DET:ind	un
bêtises	NOM	bêtise
oui	FNO	oui
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
des	DET:ind	un
gens	NOM	gens
qui	PRO:rel	qui
sont	VER:pres	être
des	DET:ind	un
commérages	NOM	commérage
stupides	ADJ	stupide
des	PRP:det	du
pompiers	NOM	pompier
qui	PRO:rel	qui
sont	VER:pres	être
ah	INT	ah
oui	FNO	oui
les	DET:def	le
pompiers	NOM	pompier
vraiment	ADV	vraiment
ils	PRO:cls	il
sont	VER:pres	être
sublimes	ADJ	sublime
ce	PRO:dem	ce
mais	KON	mais
ah	INT	ah
ceux	PRO:dem	celui
d'	PRP	un
en	PRP	en
bas	NOM	bas
hein	INT	hein
ceux	PRO:dem	celui
ceux	PRO:dem	celui
qui	PRO:rel	qui
luttent	VER:pres	lutter
oui	FNO	oui
bien	ADV	bien
sûr	ADJ	sûr
pour	PRP	pour
le	DET:def	le
feu	NOM	feu
ceux	PRO:dem	celui
là	ADV	là
sont	VER:pres	être
terribles	ADJ	terrible
hum	FNO	hum
hum	FNO	hum
hé	INT	hé
/bienpuis/	MLT	<unknown>
alors	ADV	alors
que	KON	que
vous	PRO:clo	vous
dire	VER:infi	dire
après	ADV	après
euh	INT	euh
après	ADV	après
c'	PRO:cls	ce
est	AUX:pres	être
reparti	VER:pper	repartir
après	ADV	après
ça	PRO:cls	ça
a	AUX:pres	avoir
été	AUX:pper	être
attisé	VER:pper	attiser
donc	ADV	donc
les	DET:def	le
canadairs	NOM	<unknown>
sont	AUX:pres	être
partis	VER:pper	partir
puisqu'on	NOM	<unknown>
les	PRO:clo	le
a	AUX:pres	avoir
rappelés	VER:pper	rappeler
oui	FNO	oui
on	PRO:cls	on
en	PRO:clo	en
sait	VER:pres	savoir
jamais	ADV	jamais
rien	PRO:ind	rien
pourquoi	PRO:int	pourquoi
-il	PRO:clsi	il
paraît	VER:pres	paraître
c'	PRO:cls	ce
était	AUX:impf	être
pris	VER:pper	prendre
plus	ADV	plus
tard	ADV	tard
et	KON	et
voilà	FNO	voilà
voilà	FNO	voilà
les	DET:def	le
grands	ADJ	grand
points	NOM	point
d'	PRP	un
interrogation	NOM	interrogation
et	KON	et
alors	ADV	alors
ils	PRO:cls	il
sont	AUX:pres	être
revenus	VER:pper	revenir
mais	KON	mais
quand	KON	quand
ils	PRO:cls	il
sont	AUX:pres	être
revenus	VER:pper	revenir
alors	ADV	alors
là	ADV	là
c'	PRO:cls	ce
était	VER:impf	être
gigantesque	ADJ	gigantesque
c'	PRO:cls	ce
était	AUX:impf	être
/emporté	VER:pper	<unknown>
.	NAM	<unknown>
de	PRP	de
partout	ADV	partout
alors	ADV	alors
là	ADV	là
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
de	PRP	de
partout	ADV	partout
de	PRP	de
partout	ADV	partout
oui	FNO	oui
car	NOM	car
il	PRO:cls	il
faut	VER:pres	falloir
vous	PRO:clo	vous
dire	VER:infi	dire
une	DET:ind	un
chose	NOM	chose
que	KON	que
moi	PRO:ton	moi
ça	PRO:ton	ça
je	PRO:cls	je
l'	PRO:clo	le
ai	AUX:pres	avoir
appris	VER:pper	apprendre
parce	TRC	parce
que	KON	que
ce	PRO:cls	ce
sont	VER:pres	être
des	DET:ind	un
pompiers	NOM	pompier
qui	PRO:rel	qui
me	PRO:clo	me
l'	PRO:clo	le
ont	AUX:pres	avoir
appris	VER:pper	apprendre
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
quelques	DET:ind	quelque
années	NOM	année
vous	PRO:cls	vous
avez	VER:pres	avoir
un	DET:ind	un
bois	NOM	bois
enfin	ADV	enfin
une	DET:ind	un
forêt	NOM	forêt
un	DET:ind	un
comment	PRO:int	comment
pourrais-	TRC	<unknown>
une	DET:ind	un
chasse	NOM	chasse
une	DET:ind	un
petite	ADJ	petit
chasse	NOM	chasse
enfin	ADV	enfin
la	DET:def	le
mienne	PRO:pos	mien
hum	FNO	hum
hum	FNO	hum
la	DET:def	le
nôtre	NOM	nôtre
elle	PRO:cls	elle
avait	VER:impf	avoir
qu-	TRC	qu-
trente	NUM	@card@
hectares	NOM	hectare
maintenant	ADV	maintenant
elle	PRO:cls	elle
en	PRO:clo	en
a	VER:pres	avoir
plus	ADV	plus
que	KON	que
vingt-deux	NUM	@card@
ou	KON	ou
vingt-cinq	NUM	@card@
j'	PRO:cls	je
en	PRO:clo	en
sais	VER:pres	savoir
rien	PRO:ind	rien
oui	FNO	oui
bien	ADV	bien
sûr	ADJ	sûr
hé	INT	hé
bien	ADV	bien
les	DET:def	le
arbres	NOM	arbre
brûlent	VER:pres	brûler
mais	KON	mais
la	DET:def	le
racine	NOM	racine
brûle	VER:pres	brûler
oui	FNO	oui
et	KON	et
la	DET:def	le
racine	NOM	racine
est	VER:pres	être
dans	PRP	dans
la	DET:def	le
terre	NOM	terre
et	KON	et
ça	PRO:cls	ça
propage	VER:pres	propager
donc	ADV	donc
elle	PRO:cls	elle
couve	VER:pres	couver
hum	FNO	hum
hum	FNO	hum
et	KON	et
il	PRO:cls	il
faut	VER:pres	falloir
pas	ADV	pas
croire	VER:infi	croire
que	KON	que
c'	PRO:cls	ce
est	AUX:pres	être
fini	VER:pper	finir
car	NOM	car
des	PRP:det	du
fois	NOM	fois
huit	NUM	@card@
jours	NOM	jour
après	ADV	après
ça	PRO:cls	ça
peut	VER:pres	pouvoir
repartir	VER:infi	repartir
parce	TRC	parce
que	KON	que
dans	PRP	dans
nos	DET:pos	notre
régions	NOM	région
nous	PRO:clo	nous
avons	VER:pres	avoir
le	DET:def	le
mistral	NOM	mistral
hé	INT	hé
oui	FNO	oui
bien	ADV	bien
sûr	ADJ	sûr
bon	INT	bon
alors	ADV	alors
maintenant	ADV	maintenant
à	PRP	à
l'	DET:def	le
heure	NOM	heure
actuelle	ADJ	actuel
à	PRP	à
neuf	NUM	@card@
heures	NOM	heure
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
toujours	ADV	toujours
les	DET:def	le
canadairs	NOM	<unknown>
les	DET:def	le
pompiers	NOM	pompier
et	KON	et
tout	PRO:ind	tout
oui	FNO	oui
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
des	DET:ind	un
voitures	NOM	voiture
qui	PRO:rel	qui
remontaient	VER:impf	remonter
il	PRO:clsi	il
était	VER:impf	être
donc	ADV	donc
v-	TRC	v-
près	ADV	près
de	PRP	de
vingt-et-une	NUM	@card@
heures	NOM	heure
hum	FNO	hum
hum	FNO	hum
ben	INT	ben
ne	ADV	ne
disons	INT	disons
pas	ADV	pas
neuf	NUM	@card@
heures	NOM	heure
disons	INT	disons
vingt-et-une	NUM	@card@
heures	NOM	heure
pour	PRP	pour
être	VER:infi	être
exacte	ADJ	exact
et	KON	et
maintenant	ADV	maintenant
je	PRO:cls	je
vois	VER:pres	voir
que	KON	que
mon	DET:pos	mon
mari	NOM	mari
y	PRO:clo	y
est	AUX:pres	être
allé	VER:pper	aller
et	KON	et
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
des	DET:ind	un
quantités	NOM	quantité
de	PRP	de
pompiers	NOM	pompier
ils	PRO:cls	il
sont	VER:pres	être
tous	PRO:ind	tout
là	ADV	là
ils	PRO:cls	il
resteront	VER:futu	rester
la	DET:def	le
nuit	NOM	nuit
ils	PRO:cls	il
veilleront	VER:futu	veiller
oui	FNO	oui
c'	PRO:cls	ce
est	VER:pres	être
certain	ADJ	certain
oh	INT	oh
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
une	DET:ind	un
cinquantaine	NOM	cinquantaine
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
une	DET:ind	un
cinquantaine	NOM	cinquantaine
de	PRP	de
voitures	NOM	voiture
surtout	ADV	surtout
dans	PRP	dans
la	DET:def	le
région	NOM	région
la	DET:def	le
terre	NOM	terre
est	VER:pres	être
sèche	ADJ	sec
hum	FNO	hum
hum	FNO	hum
parce	TRC	parce
qu'	KON	que
il	PRO:cls	il
faut	VER:pres	falloir
vous	PRO:clo	vous
dire	VER:infi	dire
que	KON	que
nous	PRO:cls	nous
avons	VER:pres	avoir
des	DET:ind	un
gens	NOM	gens
qui	PRO:rel	qui
ont	VER:pres	avoir
des	DET:ind	un
villas	NOM	villa
et	KON	et
ils	PRO:cls	il
sont	VER:pres	être
euh	INT	euh
non	FNO	non
pas	ADV	pas
pompiers	ADJ	pompier
volants	ADJ	volant
ils	PRO:cls	il
sont	VER:pres	être
dans	PRP	dans
les	DET:def	le
canadairs	NOM	<unknown>
ah	INT	ah
oui	FNO	oui
d'	PRP	un
accord	NOM	accord
ce	PRO:cls	ce
sont	VER:pres	être
eux	PRO:ton	eux
qui	PRO:rel	qui
euh	INT	euh
on	PRO:cls	on
peut	VER:pres	pouvoir
pas	ADV	pas
dire	VER:infi	dire
qui	PRO:rel	qui
conduisent	VER:pres	conduire
qui	PRO:rel	qui
les	PRO:clo	le
mènent	VER:pres	mener
les	DET:def	le
canadairs	NOM	<unknown>
oui	FNO	oui
bien	ADV	bien
sûr	ADJ	sûr
hé	INT	hé
bien	ADV	bien
ils	PRO:cls	il
ont	AUX:pres	avoir
téléphoné	VER:pper	téléphoner
oui	FNO	oui
tout	ADV	tout
de	PRP	de
suite	NOM	suite
nous	PRO:clo	nous
partons	VER:impe	partir
nous	PRO:clo	nous
allons	VER:pres	aller
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
que	KON	que
trois	NUM	@card@
canadairs	NOM	<unknown>
ah	INT	ah
oui	FNO	oui
en	PRP	en
effet	NOM	effet
encore	ADV	encore
heureux	ADJ	heureux
qu'	KON	que
il	PRO:cls	il
n'	ADV	ne
y	PRO:clo	y
en	PRO:clo	en
avait	VER:impf	avoir
que	KON	que
trois	NUM	@card@
alors	ADV	alors
où	PRO:rel	où
sont	VER:pres	être
les	DET:def	le
autres	ADJ	autre
il	PRO:cls	il
paraît	VER:pres	paraître
qu'	KON	que
ils	PRO:cls	il
sont	VER:pres	être
cinquante	NUM	@card@
alors	ADV	alors
je	PRO:cls	je
veux	VER:pres	vouloir
bien	ADV	bien
croire	VER:infi	croire
mais	KON	mais
enfin	ADV	enfin
nous	PRO:ton	nous
dans	PRP	dans
la	DET:def	le
région	NOM	région
il	PRO:clsi	il
y	PRO:clo	y
en	PRO:clo	en
a	VER:pres	avoir
pas	ADV	pas
alors	ADV	alors
il	PRO:clsi	il
y	PRO:clo	y
en	PRO:clo	en
a	AUX:pres	avoir
eu	VER:pper	avoir
à	PRP	à
à	PRP	à
trois	NUM	@card@
endroits	NOM	endroit
-il	PRO:clsi	il
paraît	VER:pres	paraître
il	PRO:clsi	il
y	PRO:clo	y
a	AUX:pres	avoir
eu	VER:pper	avoir
trois	NUM	@card@
foyers	NOM	foyer
je	PRO:cls	je
oui	FNO	oui
un	DET:ind	un
au	PRP:det	au
canal	NOM	canal
de	PRP	de
¤T¤	NAM	¤T¤
un	DET:ind	un
deuxième	ADJ	deuxième
près	ADV	près
de	PRP	de
la	DET:def	le
pompe	NOM	pompe
oui	FNO	oui
et	KON	et
un	DET:ind	un
troisième	ADJ	troisième
alors	ADV	alors
là	ADV	là
ça	PRO:cls	ça
a	AUX:pres	avoir
dû	VER:pper	devoir
sauter	VER:infi	sauter
pour	PRP	pour
moi	PRO:ton	moi
ça	PRO:cls	ça
a	AUX:pres	avoir
dû	VER:pper	devoir
sauter	VER:infi	sauter
oui	FNO	oui
il	PRO:cls	il
paraît	VER:pres	paraître
que	KON	que
le	DET:def	le
le	DET:def	le
feu	NOM	feu
a	AUX:pres	avoir
traversé	VER:pper	traverser
l'	DET:def	le
¤T¤	NAM	¤T¤
et	KON	et
est	AUX:pres	être
parti	VER:pper	partir
du	PRP:det	du
côté	NOM	côté
de	PRP	de
de	PRP	de
¤T¤	NAM	¤T¤
en	PRO:clo	en
fait	VER:pres	faire
de	PRP	de
la	DET:def	le
commune	NOM	commune
de	PRP	de
¤T¤	NAM	¤T¤
oui	FNO	oui
mais	KON	mais
alors	ADV	alors
attention	INT	attention
nous	PRO:ton	nous
euh	INT	euh
ce	PRO:dem	ce
qu'	PRO:rel	que
il	PRO:cls	il
faut	VER:pres	falloir
voir	VER:infi	voir
hum	FNO	hum
hum	FNO	hum
c'	PRO:cls	ce
est	VER:pres	être
que	KON	que
puisque	KON	puisque
je	PRO:cls	je
vous	PRO:clo	vous
l'	PRO:clo	le
ai	AUX:pres	avoir
montré	VER:pper	montrer
l'	DET:def	le
endroit	NOM	endroit
la	DET:def	le
la	DET:def	le
propriété	NOM	propriété
au	PRP:det	au
haut	NOM	haut
de	PRP	de
la	DET:def	le
propriété	NOM	propriété
vous	PRO:cls	vous
avez	VER:pres	avoir
un	DET:ind	un
endroit	NOM	endroit
qui	PRO:rel	qui
est	VER:pres	être
¤T¤	NAM	¤T¤
oui	FNO	oui
un	DET:ind	un
autre	ADJ	autre
qui	PRO:rel	qui
est	VER:pres	être
¤T¤	NAM	¤T¤
et	KON	et
un	DET:ind	un
autre	ADJ	autre
qui	PRO:rel	qui
est	VER:pres	être
¤T¤	NAM	¤T¤
ah	INT	ah
d'	PRP	un
accord	NOM	accord
donc	ADV	donc
vous	PRO:cls	vous
dépendez	VER:pres	dépendre
en	PRO:clo	en
fait	VER:pres	faire
hé	INT	hé
hé	INT	hé
la	DET:def	le
le	DET:def	le
le	DET:def	le
sommet	NOM	sommet
de	PRP	de
la	DET:def	le
propriété	NOM	propriété
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
les	DET:def	le
trois	NUM	@card@
qui	PRO:rel	qui
se	PRO:clo	se
touchent	VER:pres	toucher
trois	NUM	@card@
communes	NOM	commune
hum	FNO	hum
hum	FNO	hum
les	DET:def	le
trois	NUM	@card@
communes	NOM	commune
qui	PRO:rel	qui
se	PRO:clo	se
touchent	VER:pres	toucher
alors	ADV	alors
naturellement	ADV	naturellement
quand	KON	quand
on	PRO:cls	on
vous	PRO:clo	vous
dit	VER:pres	dire
que	KON	que
ça	PRO:cls	ça
part	VER:pres	partir
à	PRP	à
¤T¤	NAM	¤T¤
hé	INT	hé
ben	INT	ben
c'	PRO:cls	ce
était	VER:impf	être
peut-être	ADV	peut-être
que	KON	que
ça	PRO:cls	ça
partait	VER:impf	partir
à	PRP	à
deux	NUM	@card@
cents	NUM	@card@
mètres	NOM	mètre
oui	FNO	oui
bien	ADV	bien
sûr	ADJ	sûr
et	KON	et
c'	PRO:cls	ce
est	VER:pres	être
je	PRO:cls	je
crois	VER:pres	croire
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
ça	PRO:ton	ça
qui	PRO:rel	qui
est	VER:pres	être
arrivé	VER:pper	arriver
parce	TRC	parce
que	KON	que
quand	KON	quand
le	DET:def	le
feu	NOM	feu
est	AUX:pres	être
parti	VER:pper	partir
d'	PRP	un
en	PRP	en
bas	NOM	bas
a	AUX:pres	avoir
suivi	VER:pper	suivre
un	DET:ind	un
certain	ADJ	certain
chemin	NOM	chemin
hé	INT	hé
c'	PRO:cls	ce
est	VER:pres	être
les	DET:def	le
autres	ADJ	autre
communes	NOM	commune
qui	PRO:rel	qui
ont	AUX:pres	avoir
pris	VER:pper	prendre
alors	ADV	alors
oui	FNO	oui
naturellement	ADV	naturellement
mais	KON	mais
les	DET:def	le
les	DET:def	le
pompiers	NOM	pompier
de	PRP	de
¤T¤	NAM	¤T¤
et	KON	et
de	PRP	de
¤T¤	NAM	¤T¤
étaient	VER:impf	être
déjà	ADV	déjà
sur	PRP	sur
les	DET:def	le
lieux	NOM	lieu
mais	KON	mais
je	PRO:cls	je
crois	VER:pres	croire
que	KON	que
